fold,meta_index,drug_index,label,local_weight,global_weight,local_logit,global_logit,local_contribution,global_contribution,fused_logit,probability
2,23,44,1.0,0.37746358,0.6225364,3.998875,8.051191,1.5094296,5.01216,6.5215893,0.99853086
2,3,617,1.0,0.37746358,0.6225364,4.759527,6.1633,1.7965481,3.8368788,5.6334267,0.9964365
2,8,340,1.0,0.37746358,0.6225364,2.257973,5.5164547,0.85230255,3.4341938,4.286496,0.9864335
2,23,251,1.0,0.37746358,0.6225364,3.158497,4.2862325,1.1922176,2.668336,3.8605535,0.9793779
2,61,328,1.0,0.37746358,0.6225364,4.5988474,4.2568913,1.7358974,2.65007,4.3859673,0.9877023
2,28,549,1.0,0.37746358,0.6225364,2.2417266,3.9090323,0.8461702,2.433515,3.2796853,0.96372527
2,3,61,1.0,0.37746358,0.6225364,4.526189,1.9203725,1.7084714,1.1955018,2.903973,0.9480425
2,12,117,1.0,0.37746358,0.6225364,4.3229475,2.1872413,1.6317552,1.3616374,2.9933925,0.95227474
2,133,38,1.0,0.37746358,0.6225364,-0.32301748,-7.960467,-0.121927336,-4.9556804,-5.0776076,0.006196175
2,28,455,1.0,0.37746358,0.6225364,2.062719,1.2066044,0.77860135,0.75115514,1.5297565,0.8219707
2,40,97,1.0,0.37746358,0.6225364,4.331158,9.386604,1.6348544,5.843503,7.4783573,0.9994351
2,55,101,1.0,0.37746358,0.6225364,-0.31905454,7.6766133,-0.12043147,4.778971,4.65854,0.9906088
2,265,342,1.0,0.37746358,0.6225364,9.028522,5.759689,3.407938,3.585616,6.993554,0.99908304
2,32,108,1.0,0.37746358,0.6225364,1.7223516,7.9780436,0.65012497,4.966623,5.616748,0.9963767
2,199,461,1.0,0.37746358,0.6225364,2.8196661,3.3707745,1.0643213,2.09843,3.1627512,0.9594082
2,109,294,1.0,0.37746358,0.6225364,2.284151,-1.2401397,0.86218387,-0.77203214,0.09015173,0.5225226
2,83,178,1.0,0.37746358,0.6225364,-0.24766232,-5.9450393,-0.09348351,-3.7010036,-3.794487,0.021999575
2,31,201,1.0,0.37746358,0.6225364,2.7737033,5.0325465,1.046972,3.1329434,4.1799154,0.98493075
2,35,437,1.0,0.37746358,0.6225364,4.13345,1.3841484,1.5602268,0.8616828,2.4219096,0.9184828
2,107,100,1.0,0.37746358,0.6225364,6.097711,1.977463,2.3016639,1.2310427,3.5327067,0.97160417
2,19,277,1.0,0.37746358,0.6225364,1.9574074,-2.3805757,0.73885,-1.4819951,-0.7431451,0.32231677
2,3,391,1.0,0.37746358,0.6225364,3.6195781,-0.32657126,1.3662589,-0.2033025,1.1629564,0.7618695
2,8,294,1.0,0.37746358,0.6225364,4.311426,3.7565703,1.6274064,2.3386018,3.9660082,0.98140347
2,13,418,1.0,0.37746358,0.6225364,3.749882,5.71411,1.4154439,3.5572414,4.9726853,0.9931231
2,393,88,1.0,0.37746358,0.6225364,-1.7097305,-3.0183268,-0.645361,-1.8790183,-2.5243793,0.07416668
2,16,116,1.0,0.37746358,0.6225364,2.666426,3.1322083,1.0064787,1.9499137,2.9563923,0.9505647
2,3,186,1.0,0.37746358,0.6225364,4.4155555,5.3702264,1.6667113,3.3431616,5.009873,0.99337244
2,28,147,1.0,0.37746358,0.6225364,2.3626752,-2.5893042,0.8918238,-1.6119362,-0.7201124,0.32736823
2,109,361,1.0,0.37746358,0.6225364,-3.008183,2.4461417,-1.1354796,1.5228124,0.3873328,0.5956405
2,10,38,1.0,0.37746358,0.6225364,-0.38288212,-2.699429,-0.14452405,-1.6804929,-1.825017,0.13883296
2,194,28,1.0,0.37746358,0.6225364,-1.4904301,6.1022315,-0.5625831,3.7988613,3.236278,0.96217686
2,3,513,1.0,0.37746358,0.6225364,3.9284894,2.0327952,1.4828616,1.2654891,2.7483506,0.9398201
2,14,262,1.0,0.37746358,0.6225364,5.3953056,3.3407593,2.0365314,2.0797443,4.116276,0.9839565
2,30,44,1.0,0.37746358,0.6225364,2.1862924,3.2027063,0.82524574,1.9938014,2.819047,0.94369644
2,76,21,1.0,0.37746358,0.6225364,5.724501,8.589799,2.1607907,5.3474627,7.508253,0.9994518
2,40,295,1.0,0.37746358,0.6225364,3.3814754,-2.681014,1.2763839,-1.6690289,-0.392645,0.40308073
2,7,329,1.0,0.37746358,0.6225364,5.625206,5.095329,2.1233103,3.1720278,5.295338,0.99501014
2,53,81,1.0,0.37746358,0.6225364,2.3026092,-2.6739385,0.8691511,-1.6646241,-0.795473,0.3109947
2,176,358,1.0,0.37746358,0.6225364,2.3072586,1.485528,0.8709061,0.92479527,1.7957014,0.8576249
2,119,278,1.0,0.37746358,0.6225364,-1.6197777,-8.09522,-0.6114071,-5.039569,-5.650976,0.0035017792
2,8,243,1.0,0.37746358,0.6225364,4.854233,5.914307,1.8322961,3.6818717,5.514168,0.9959869
2,13,122,1.0,0.37746358,0.6225364,3.9250133,0.9256762,1.4815496,0.5762672,2.0578167,0.8867351
2,33,388,1.0,0.37746358,0.6225364,5.0282774,7.4433494,1.8979915,4.633756,6.531748,0.99854565
2,13,61,1.0,0.37746358,0.6225364,3.5046287,-0.2348747,1.3228697,-0.14621805,1.1766516,0.7643452
2,28,217,1.0,0.37746358,0.6225364,2.096378,2.6056178,0.7913064,1.622092,2.4133983,0.91784334
2,13,292,1.0,0.37746358,0.6225364,3.7101843,-0.34140494,1.4004594,-0.212537,1.1879224,0.76636934
2,37,84,1.0,0.37746358,0.6225364,5.0375476,5.8948708,1.9014907,3.6697717,5.5712624,0.9962088
2,405,470,1.0,0.37746358,0.6225364,5.05622,3.539174,1.9085389,2.2032647,4.1118035,0.98388577
2,8,385,1.0,0.37746358,0.6225364,5.073421,5.7111907,1.9150317,3.5554242,5.470456,0.99580836
2,382,594,1.0,0.37746358,0.6225364,-0.010356888,-0.49960712,-0.003909348,-0.31102362,-0.31493297,0.42191115
2,109,360,1.0,0.37746358,0.6225364,1.1861778,2.9185987,0.44773895,1.816934,2.264673,0.90590876
2,3,611,1.0,0.37746358,0.6225364,3.5549178,4.3185306,1.341852,2.6884425,4.0302944,0.98254114
2,33,328,1.0,0.37746358,0.6225364,3.9657161,4.8669176,1.4969134,3.0298336,4.5267467,0.9892999
2,164,79,1.0,0.37746358,0.6225364,-4.6742096,-17.948353,-1.7643439,-11.173503,-12.937847,2.4052672e-06
2,3,498,1.0,0.37746358,0.6225364,4.4206843,1.6198108,1.6686473,1.0083913,2.6770387,0.9356581
2,25,206,1.0,0.37746358,0.6225364,2.0450075,2.4474108,0.77191585,1.5236024,2.2955182,0.90850514
2,15,17,1.0,0.37746358,0.6225364,3.5834577,4.8653674,1.3526248,3.0288684,4.381493,0.9876478
2,55,17,1.0,0.37746358,0.6225364,3.3733332,5.962893,1.2733104,3.7121181,4.985429,0.99320954
2,23,342,1.0,0.37746358,0.6225364,7.259033,6.322609,2.7400208,3.9360542,6.676075,0.99874085
2,41,149,1.0,0.37746358,0.6225364,3.475578,4.830955,1.3119042,3.0074453,4.3193493,0.9868663
2,188,342,1.0,0.37746358,0.6225364,4.2570877,0.07135139,1.6068956,0.044418838,1.6513144,0.83906865
2,43,499,1.0,0.37746358,0.6225364,4.39365,1.2460103,1.6584429,0.7756868,2.4341297,0.9193931
2,38,55,1.0,0.37746358,0.6225364,3.8192985,4.5126896,1.4416461,2.8093135,4.2509594,0.9859497
2,13,184,1.0,0.37746358,0.6225364,3.5903308,5.944238,1.3552191,3.7005048,5.055724,0.99366754
2,308,342,1.0,0.37746358,0.6225364,7.2244496,7.897498,2.7269666,4.91648,7.643447,0.999521
2,13,536,1.0,0.37746358,0.6225364,3.5911567,4.1374044,1.3555309,2.575685,3.9312158,0.9807577
2,193,342,1.0,0.37746358,0.6225364,3.299415,2.6071,1.245409,1.6230147,2.8684237,0.9462633
2,271,461,1.0,0.37746358,0.6225364,6.5510325,9.232322,2.4727762,5.7474566,8.220233,0.9997309
2,13,206,1.0,0.37746358,0.6225364,6.4178343,3.4989414,2.4224987,2.1782184,4.600717,0.9900553
2,70,110,1.0,0.37746358,0.6225364,2.450546,6.3203053,0.92499185,3.9346204,4.8596125,0.9923062
2,19,199,1.0,0.37746358,0.6225364,5.0640454,7.867494,1.9114927,4.8978014,6.809294,0.9988977
2,160,392,1.0,0.37746358,0.6225364,-3.2323163,-8.456207,-1.2200817,-5.264297,-6.484379,0.0015247805
2,117,268,1.0,0.37746358,0.6225364,-5.386551,-10.162627,-2.0332267,-6.326606,-8.359833,0.00023402869
2,75,145,1.0,0.37746358,0.6225364,3.5128016,6.174392,1.3259547,3.843784,5.169739,0.9943461
2,13,209,1.0,0.37746358,0.6225364,5.7606974,3.6021729,2.1744535,2.2424839,4.4169374,0.9880728
2,8,16,1.0,0.37746358,0.6225364,5.285365,4.894902,1.9950328,3.0472548,5.042288,0.9935824
2,267,71,1.0,0.37746358,0.6225364,5.413839,5.238022,2.043527,3.2608595,5.304386,0.99505484
2,363,470,1.0,0.37746358,0.6225364,3.858509,6.3419166,1.4564466,3.948074,5.404521,0.9955239
2,3,442,1.0,0.37746358,0.6225364,5.2414527,10.411389,1.9784575,6.481469,8.459927,0.9997882
2,89,195,1.0,0.37746358,0.6225364,-2.6572435,-5.114953,-1.0030127,-3.1842446,-4.1872573,0.014960663
2,4,227,1.0,0.37746358,0.6225364,3.338757,5.1978326,1.2602592,3.23584,4.4960995,0.98897064
2,3,395,1.0,0.37746358,0.6225364,5.566283,5.7360415,2.1010692,3.5708947,5.6719637,0.9965707
2,8,290,1.0,0.37746358,0.6225364,5.3860526,5.223401,2.0330386,3.2517574,5.2847958,0.9949575
2,28,326,1.0,0.37746358,0.6225364,2.6338658,4.3489804,0.9941884,2.7073987,3.7015872,0.9759103
2,40,534,1.0,0.37746358,0.6225364,6.622355,8.574686,2.499698,5.338054,7.8377523,0.9996056
2,260,28,1.0,0.37746358,0.6225364,-0.9135171,4.432628,-0.34481943,2.7594724,2.4146528,0.9179378
2,13,10,1.0,0.37746358,0.6225364,4.7497244,3.0456104,1.792848,1.8960034,3.6888514,0.9756091
2,123,180,1.0,0.37746358,0.6225364,-2.4266043,-4.2332215,-0.9159547,-2.6353345,-3.551289,0.027887607
2,23,2,1.0,0.37746358,0.6225364,5.596081,5.2207656,2.1123166,3.2501168,5.3624334,0.9953324
2,23,319,1.0,0.37746358,0.6225364,6.2408433,3.8721752,2.355691,2.4105701,4.766261,0.9915597
2,127,278,1.0,0.37746358,0.6225364,-2.3617094,8.23155,-0.8914593,5.1244397,4.2329803,0.9856984
2,3,65,1.0,0.37746358,0.6225364,2.7703354,3.5469964,1.0457008,2.2081344,3.2538352,0.96281064
2,84,178,1.0,0.37746358,0.6225364,-0.5477216,-6.5901136,-0.20674497,-4.102586,-4.309331,0.013264235
2,23,235,1.0,0.37746358,0.6225364,1.4366196,2.4993296,0.5422716,1.5559237,2.0981953,0.8907277
2,409,178,1.0,0.37746358,0.6225364,-3.0332186,-16.094543,-1.1449295,-10.01944,-11.16437,1.4169997e-05
2,77,294,1.0,0.37746358,0.6225364,3.1914842,-1.8449869,1.204669,-1.1485716,0.05609739,0.5140207
2,186,382,1.0,0.37746358,0.6225364,-0.45605737,6.2332397,-0.17214505,3.8804188,3.7082736,0.976067
2,3,232,1.0,0.37746358,0.6225364,7.612654,5.8211217,2.8734996,3.6238604,6.49736,0.99849486
2,84,331,1.0,0.37746358,0.6225364,4.525516,6.349806,1.7082175,3.9529853,5.661203,0.99653375
2,84,214,1.0,0.37746358,0.6225364,-0.3956703,-1.5015361,-0.14935112,-0.9347609,-1.084112,0.25272864
2,3,165,1.0,0.37746358,0.6225364,4.609308,2.3032043,1.7398458,1.4338286,3.1736743,0.95983154
2,8,574,1.0,0.37746358,0.6225364,4.674574,-3.1515164,1.7644814,-1.9619337,-0.1974523,0.45079666
2,386,598,1.0,0.37746358,0.6225364,2.9442515,6.7467,1.1113477,4.2000666,5.3114142,0.99508935
2,7,330,1.0,0.37746358,0.6225364,6.815613,4.7197,2.5726457,2.938185,5.510831,0.9959735
2,23,287,1.0,0.37746358,0.6225364,3.7791097,-2.5479631,1.4264762,-1.5861999,-0.15972364,0.4601538
2,3,547,1.0,0.37746358,0.6225364,4.611388,9.74723,1.7406311,6.0680056,7.8086367,0.9995939
2,8,381,1.0,0.37746358,0.6225364,5.0113225,3.3966222,1.8915917,2.114521,4.0061126,0.98212147
2,181,282,1.0,0.37746358,0.6225364,-2.43278,-7.5408797,-0.91828585,-4.6944723,-5.612758,0.0036377043
2,8,13,1.0,0.37746358,0.6225364,7.431292,5.651333,2.805042,3.5181606,6.3232026,0.998209
2,16,639,1.0,0.37746358,0.6225364,2.5899937,4.609549,0.9776283,2.8696122,3.8472404,0.97910726
2,40,535,1.0,0.37746358,0.6225364,2.6762612,-2.8915398,1.0101911,-1.8000889,-0.7898978,0.31219062
2,8,410,1.0,0.37746358,0.6225364,5.763671,7.181881,2.175576,4.4709826,6.646559,0.99870324
2,107,98,1.0,0.37746358,0.6225364,6.111206,2.8607273,2.3067577,1.7809069,4.0876646,0.9834985
2,90,13,1.0,0.37746358,0.6225364,1.1732692,0.44209704,0.44286638,0.2752215,0.7180879,0.67218584
2,224,331,1.0,0.37746358,0.6225364,3.6336234,4.3861346,1.3715605,2.7305286,4.102089,0.9837309
2,112,257,1.0,0.37746358,0.6225364,-9.453472,-14.094613,-3.5683415,-8.77441,-12.3427515,4.3612326e-06
2,23,38,1.0,0.37746358,0.6225364,3.5726316,6.6410394,1.3485383,4.134289,5.482827,0.9958597
2,6,535,1.0,0.37746358,0.6225364,0.96968794,-3.1524649,0.36602187,-1.9625242,-1.5965023,0.16847104
2,3,270,1.0,0.37746358,0.6225364,3.6861205,6.3595514,1.3913763,3.9590523,5.3504286,0.99527633
2,118,44,1.0,0.37746358,0.6225364,0.765766,-7.3105435,0.2890488,-4.5510798,-4.262031,0.013897778
2,41,304,1.0,0.37746358,0.6225364,2.8714483,1.0440266,1.0838672,0.6499446,1.7338119,0.84989935
2,7,183,1.0,0.37746358,0.6225364,-0.44292188,1.5769451,-0.16718687,0.9817057,0.81451887,0.6930716
2,40,102,1.0,0.37746358,0.6225364,4.442874,3.7063458,1.677023,2.3073351,3.9843583,0.9817354
2,93,342,1.0,0.37746358,0.6225364,7.3584304,10.183652,2.7775395,6.339694,9.117233,0.9998902
2,3,54,1.0,0.37746358,0.6225364,5.186412,1.3361781,1.9576815,0.83181953,2.7895012,0.94210577
2,255,132,1.0,0.37746358,0.6225364,5.099642,11.881452,1.924929,7.3966365,9.321566,0.9999105
2,3,475,1.0,0.37746358,0.6225364,4.8271923,3.0929203,1.8220893,1.9254556,3.7475448,0.97696745
2,24,305,1.0,0.37746358,0.6225364,0.88930273,-3.1658812,0.33567938,-1.9708763,-1.6351969,0.16311967
2,8,68,1.0,0.37746358,0.6225364,6.07236,5.613697,2.2920947,3.494731,5.7868257,0.9969416
2,14,22,1.0,0.37746358,0.6225364,3.1617274,-5.688249,1.193437,-3.5411422,-2.3477054,0.08724834
2,13,373,1.0,0.37746358,0.6225364,3.0062287,6.7078977,1.1347418,4.1759105,5.3106523,0.99508554
2,7,182,1.0,0.37746358,0.6225364,5.5853844,-1.1066916,2.1082792,-0.68895584,1.4193234,0.80523235
2,3,26,1.0,0.37746358,0.6225364,6.418208,5.5706735,2.4226398,3.467947,5.890587,0.99724233
2,8,423,1.0,0.37746358,0.6225364,6.650693,6.196736,2.5103943,3.8576937,6.368088,0.9982875
2,76,150,1.0,0.37746358,0.6225364,7.2142644,8.504309,2.7231221,5.294242,8.0173645,0.9996704
2,264,14,1.0,0.37746358,0.6225364,3.1547973,9.491498,1.190821,5.908803,7.099624,0.99917525
2,292,342,1.0,0.37746358,0.6225364,7.234226,8.347218,2.7306569,5.196447,7.927104,0.9996393
2,12,204,1.0,0.37746358,0.6225364,2.594641,7.3186393,0.97938246,4.5561194,5.535502,0.9960712
2,324,342,1.0,0.37746358,0.6225364,6.374823,9.254525,2.4062636,5.761279,8.167542,0.99971634
2,131,313,1.0,0.37746358,0.6225364,4.166273,6.913916,1.5726163,4.3041644,5.8767805,0.99720407
2,4,378,1.0,0.37746358,0.6225364,4.387162,5.843012,1.6559939,3.6374876,5.293482,0.9950009
2,16,540,1.0,0.37746358,0.6225364,3.0077984,2.333983,1.1353344,1.4529893,2.5883236,0.9301063
2,4,474,1.0,0.37746358,0.6225364,3.2783978,-0.55548596,1.2374758,-0.34581023,0.8916655,0.7092337
2,7,197,1.0,0.37746358,0.6225364,5.152659,5.31251,1.944941,3.307231,5.252172,0.99479115
2,16,170,1.0,0.37746358,0.6225364,3.334367,5.637985,1.2586021,3.5098512,4.7684536,0.991578
2,111,168,1.0,0.37746358,0.6225364,2.2012103,-7.652117,0.8308767,-4.7637215,-3.9328446,0.01921156
2,226,255,1.0,0.37746358,0.6225364,4.546888,-4.2252417,1.7162845,-2.6303668,-0.9140823,0.2861652
2,32,34,1.0,0.37746358,0.6225364,2.4200034,6.565375,0.9134632,4.087185,5.000648,0.9933115
2,45,106,1.0,0.37746358,0.6225364,1.056259,6.3986716,0.3986993,3.983406,4.3821054,0.98765534
2,45,190,1.0,0.37746358,0.6225364,-0.0506936,1.4199128,-0.019134989,0.88394743,0.86481243,0.70366514
2,3,221,1.0,0.37746358,0.6225364,4.796946,5.907463,1.8106724,3.6776109,5.488283,0.99588215
2,7,448,1.0,0.37746358,0.6225364,1.1677316,2.069581,0.44077617,1.2883896,1.7291658,0.84930575
2,85,246,1.0,0.37746358,0.6225364,1.5886837,-7.271133,0.59967023,-4.526545,-3.9268749,0.019324368
2,65,100,1.0,0.37746358,0.6225364,4.333525,-0.8700357,1.6357479,-0.5416289,1.0941191,0.7491566
2,189,342,1.0,0.37746358,0.6225364,2.5508518,3.8168082,0.96285367,2.3761022,3.3389559,0.96574134
2,70,315,1.0,0.37746358,0.6225364,2.1106694,9.164933,0.79670084,5.705505,6.502206,0.99850214
2,3,327,1.0,0.37746358,0.6225364,3.037998,5.4408402,1.1467336,3.3871212,4.533855,0.9893749
2,8,582,1.0,0.37746358,0.6225364,4.6105003,8.308681,1.740296,5.1724563,6.912752,0.999006
2,271,342,1.0,0.37746358,0.6225364,4.0183334,3.0182312,1.5167745,1.8789588,3.3957334,0.96757096
2,110,256,1.0,0.37746358,0.6225364,5.2357435,3.8989363,1.9763025,2.42723,4.4035325,0.9879138
2,61,191,1.0,0.37746358,0.6225364,3.8266933,-7.6372666,1.4444374,-4.7544765,-3.310039,0.03522839
2,272,461,1.0,0.37746358,0.6225364,-1.7078191,7.534051,-0.6446395,4.6902213,4.045582,0.9828014
2,97,300,1.0,0.37746358,0.6225364,-1.4124573,-2.1943073,-0.5331512,-1.3660362,-1.8991873,0.13020048
2,40,59,1.0,0.37746358,0.6225364,7.086728,10.216376,2.6749818,6.3600664,9.0350485,0.9998808
2,3,45,1.0,0.37746358,0.6225364,3.9268801,3.7329738,1.4822543,2.3239121,3.8061664,0.9782503
2,8,568,1.0,0.37746358,0.6225364,5.345526,5.7163095,2.0177414,3.558611,5.576352,0.996228
2,4,2,1.0,0.37746358,0.6225364,3.3390253,7.6188054,1.2603605,4.742984,6.0033445,0.9975356
2,107,604,1.0,0.37746358,0.6225364,3.739656,0.25375795,1.4115839,0.15797357,1.5695574,0.8277205
2,8,83,1.0,0.37746358,0.6225364,1.8871695,4.4893594,0.71233773,2.7947898,3.5071275,0.97088987
2,267,382,1.0,0.37746358,0.6225364,1.135408,4.091609,0.4285752,2.5471756,2.975751,0.9514665
2,23,393,1.0,0.37746358,0.6225364,3.8817532,5.6003137,1.4652205,3.4863992,4.9516196,0.9929777
2,8,349,1.0,0.37746358,0.6225364,5.6315327,5.312966,2.1256986,3.3075147,5.433213,0.99565
2,21,243,1.0,0.37746358,0.6225364,3.1553137,-0.15981355,1.191016,-0.099489756,1.0915262,0.748669
2,7,459,1.0,0.37746358,0.6225364,6.1627274,7.546143,2.326205,4.6977487,7.0239534,0.9991105
2,7,577,1.0,0.37746358,0.6225364,3.8579607,-0.65563637,1.4562397,-0.40815753,1.0480821,0.74040645
2,16,10,1.0,0.37746358,0.6225364,2.1040866,4.040668,0.7942161,2.515463,3.3096793,0.9647594
2,163,54,1.0,0.37746358,0.6225364,1.5607882,7.051091,0.58914065,4.389561,4.9787016,0.993164
2,252,78,1.0,0.37746358,0.6225364,4.056512,9.704513,1.5311855,6.0414124,7.572598,0.99948585
2,62,99,1.0,0.37746358,0.6225364,1.5461733,4.34372,0.5836241,2.704124,3.287748,0.9640061
2,40,373,1.0,0.37746358,0.6225364,6.6272774,8.326779,2.501556,5.1837234,7.6852794,0.9995407
2,19,120,1.0,0.37746358,0.6225364,3.1311624,1.9481573,1.1818998,1.2127988,2.3946986,0.9164222
2,14,50,1.0,0.37746358,0.6225364,4.6901107,1.3359282,1.7703459,0.83166397,2.6020098,0.9309908
2,18,114,1.0,0.37746358,0.6225364,3.3738062,3.1206617,1.273489,1.9427255,3.2162147,0.96143997
2,41,635,1.0,0.37746358,0.6225364,0.9482605,3.8681397,0.3579338,2.408058,2.7659917,0.9408102
2,3,226,1.0,0.37746358,0.6225364,3.828509,1.0350124,1.4451227,0.6443329,2.0894556,0.8898741
2,19,298,1.0,0.37746358,0.6225364,2.8396688,4.719681,1.0718715,2.9381733,4.010045,0.9821904
2,6,117,1.0,0.37746358,0.6225364,4.3034487,4.399874,1.6243951,2.7390819,4.3634768,0.98742604
2,8,428,1.0,0.37746358,0.6225364,4.4827113,4.5004334,1.6920602,2.8016837,4.493744,0.9889448
2,28,212,1.0,0.37746358,0.6225364,3.3617928,6.580219,1.2689544,4.096426,5.3653803,0.9953461
2,28,325,1.0,0.37746358,0.6225364,2.797732,-0.43482354,1.056042,-0.27069348,0.7853485,0.6868317
2,7,301,1.0,0.37746358,0.6225364,4.9199796,1.2815033,1.8571131,0.7977825,2.6548955,0.9343121
2,22,327,1.0,0.37746358,0.6225364,2.6301253,8.500008,0.9927765,5.2915645,6.284341,0.9981382
2,4,325,1.0,0.37746358,0.6225364,5.3974113,-5.910171,2.037326,-3.6792967,-1.6419706,0.1621971
2,3,560,1.0,0.37746358,0.6225364,3.0279076,0.8038616,1.1429248,0.50043315,1.643358,0.83799136
2,240,461,1.0,0.37746358,0.6225364,3.1535118,3.9316487,1.1903359,2.4475946,3.6379304,0.97436756
2,40,21,1.0,0.37746358,0.6225364,4.1179295,8.018906,1.5543684,4.9920607,6.546429,0.9985668
2,251,470,1.0,0.37746358,0.6225364,5.747384,0.5636538,2.169428,0.35089505,2.5203233,0.92555434
2,3,449,1.0,0.37746358,0.6225364,7.728959,4.7001534,2.9174006,2.9260166,5.843417,0.9971095
2,109,293,1.0,0.37746358,0.6225364,0.27724653,1.4912952,0.10465047,0.9283856,1.0330361,0.73750407
2,7,620,1.0,0.37746358,0.6225364,5.371997,-0.051083528,2.027733,-0.031801358,1.9959317,0.88036925
2,3,141,1.0,0.37746358,0.6225364,4.507949,1.6217759,1.7015865,1.0096146,2.7112012,0.9376844
2,255,14,1.0,0.37746358,0.6225364,4.5648823,9.24448,1.7230768,5.7550254,7.478102,0.999435
2,214,342,1.0,0.37746358,0.6225364,3.87445,4.6328473,1.4624637,2.8841162,4.34658,0.98721457
2,8,80,1.0,0.37746358,0.6225364,4.6062784,4.0345087,1.7387023,2.5116286,4.250331,0.985941
2,10,528,1.0,0.37746358,0.6225364,-3.4993584,6.7092953,-1.3208803,4.1767807,2.8559003,0.94562286
2,342,342,1.0,0.37746358,0.6225364,8.790505,6.1835923,3.3180957,3.8495114,7.1676073,0.99922943
2,123,331,1.0,0.37746358,0.6225364,4.0990295,4.3955474,1.5472344,2.7363884,4.2836227,0.986395
2,91,561,1.0,0.37746358,0.6225364,-0.8951286,-2.56019,-0.33787844,-1.5938115,-1.93169,0.12656364
2,8,579,1.0,0.37746358,0.6225364,2.5329587,1.1824116,0.9560997,0.73609424,1.692194,0.84451246
2,185,331,1.0,0.37746358,0.6225364,2.200899,0.37799433,0.83075917,0.23531523,1.0660744,0.74384964
2,3,550,1.0,0.37746358,0.6225364,6.470147,3.7301989,2.442245,2.3221846,4.7644296,0.99154437
2,14,140,1.0,0.37746358,0.6225364,4.7910013,1.2813178,1.8084285,0.797667,2.6060956,0.93125284
2,3,338,1.0,0.37746358,0.6225364,3.0732727,2.4881423,1.1600485,1.5489591,2.7090077,0.9375561
2,8,33,1.0,0.37746358,0.6225364,6.222948,6.074588,2.3489363,3.7816522,6.1305885,0.9978294
2,77,250,1.0,0.37746358,0.6225364,7.508633,8.341167,2.8342354,5.1926804,8.026916,0.9996736
2,8,193,1.0,0.37746358,0.6225364,6.116802,7.442985,2.30887,4.633529,6.942399,0.999035
2,8,74,1.0,0.37746358,0.6225364,4.607838,6.4128537,1.7392911,3.992235,5.731526,0.99676836
2,35,243,1.0,0.37746358,0.6225364,1.5997494,1.2206278,0.60384715,0.75988525,1.3637323,0.7963656
2,3,481,1.0,0.37746358,0.6225364,2.6767313,4.848694,1.0103686,3.0184884,4.028857,0.9825165
2,24,13,1.0,0.37746358,0.6225364,3.182929,5.0432353,1.2014397,3.1395977,4.3410373,0.9871444
2,19,132,1.0,0.37746358,0.6225364,4.1440983,5.8103433,1.5642462,3.6171503,5.1813965,0.9944113
2,8,462,1.0,0.37746358,0.6225364,5.510254,6.5018096,2.07992,4.047613,6.127533,0.99782276
2,16,93,1.0,0.37746358,0.6225364,1.6069938,-5.003325,0.6065816,-3.114752,-2.5081704,0.07528739
2,26,139,1.0,0.37746358,0.6225364,2.3189983,5.366367,0.8753374,3.3407588,4.2160964,0.9854585
2,377,342,1.0,0.37746358,0.6225364,4.664919,3.2209015,1.760837,2.0051284,3.7659655,0.97737837
2,7,379,1.0,0.37746358,0.6225364,6.6478205,2.5183218,2.50931,1.567747,4.077057,0.9833255
2,8,0,1.0,0.37746358,0.6225364,4.912371,4.0795736,1.8542413,2.539683,4.393924,0.98779863
2,33,253,1.0,0.37746358,0.6225364,5.4359627,7.8556123,2.051878,4.8904047,6.9422827,0.9990349
2,8,99,1.0,0.37746358,0.6225364,5.0857506,4.3050847,1.9196856,2.680072,4.5997577,0.99004585
2,7,198,1.0,0.37746358,0.6225364,2.4510806,0.402541,0.92519367,0.25059643,1.1757901,0.76419
2,109,252,1.0,0.37746358,0.6225364,0.5887219,-10.440505,0.22222106,-6.4995947,-6.277374,0.0018748054
2,7,68,1.0,0.37746358,0.6225364,3.0558898,1.3191867,1.1534871,0.82124174,1.9747288,0.8781181
2,40,308,1.0,0.37746358,0.6225364,2.0657427,-1.7370703,0.77974266,-1.0813895,-0.3016469,0.42515495
2,76,73,1.0,0.37746358,0.6225364,6.2741404,7.313909,2.3682594,4.553175,6.9214344,0.9990145
2,24,349,1.0,0.37746358,0.6225364,2.8101704,1.6211604,1.060737,1.0092313,2.0699682,0.88794976
2,41,634,1.0,0.37746358,0.6225364,3.2853768,7.2996078,1.24011,4.5442715,5.7843814,0.9969342
2,45,76,1.0,0.37746358,0.6225364,-5.043189,-9.443603,-1.9036202,-5.8789864,-7.7826066,0.00041675026
2,229,470,1.0,0.37746358,0.6225364,4.563954,8.681279,1.7227263,5.4044123,7.1271386,0.99919766
2,9,274,1.0,0.37746358,0.6225364,0.68485135,-1.5988783,0.25850645,-0.99535996,-0.7368535,0.3236926
2,16,37,1.0,0.37746358,0.6225364,4.9481726,6.827597,1.8677549,4.2504277,6.1181827,0.9978023
2,14,414,1.0,0.37746358,0.6225364,4.4745264,1.1217848,1.6889708,0.6983519,2.3873227,0.91585547
2,178,429,1.0,0.37746358,0.6225364,-9.154329,-19.458553,-3.455426,-12.113658,-15.569084,1.7315402e-07
2,46,144,1.0,0.37746358,0.6225364,3.5316412,5.5075397,1.333066,3.4286442,4.76171,0.9915215
