fold,meta_index,drug_index,label,local_weight,global_weight,local_logit,global_logit,local_contribution,global_contribution,fused_logit,probability
1,405,469,0.0,0.37992787,0.62007207,-11.466738,-13.533255,-4.3565335,-8.391593,-12.748127,2.9077532e-06
1,323,385,0.0,0.37992787,0.62007207,-3.4514923,-3.3972538,-1.3113182,-2.106542,-3.4178603,0.031741925
1,351,424,0.0,0.37992787,0.62007207,1.6156036,8.59654,0.6138128,5.3304744,5.9442873,0.99738604
1,294,90,0.0,0.37992787,0.62007207,-12.681169,-19.2568,-4.8179293,-11.940603,-16.758533,5.2706167e-08
1,359,540,0.0,0.37992787,0.62007207,-14.872554,-13.923887,-5.650498,-8.633814,-14.284311,6.2575185e-07
1,427,572,0.0,0.37992787,0.62007207,-10.2834015,-17.98468,-3.906951,-11.151798,-15.058749,2.8844843e-07
1,364,144,0.0,0.37992787,0.62007207,-8.859099,-13.611372,-3.3658187,-8.440032,-11.805851,7.4607215e-06
1,111,306,0.0,0.37992787,0.62007207,-6.9085183,-10.604965,-2.6247387,-6.575843,-9.200582,0.00010097046
1,287,264,0.0,0.37992787,0.62007207,-4.0331097,-10.399135,-1.5322908,-6.448213,-7.980504,0.00034194998
1,229,518,0.0,0.37992787,0.62007207,-3.355835,-22.62389,-1.2749753,-14.028442,-15.303417,2.2584487e-07
1,385,39,0.0,0.37992787,0.62007207,-7.754341,-12.502607,-2.9460902,-7.7525177,-10.698608,2.2575823e-05
1,371,160,0.0,0.37992787,0.62007207,-3.4017339,-11.707251,-1.2924135,-7.259339,-8.551752,0.00019316896
1,173,581,0.0,0.37992787,0.62007207,-9.620877,-16.552393,-3.6552393,-10.263677,-13.918916,9.017607e-07
1,422,477,0.0,0.37992787,0.62007207,-13.885448,-13.181385,-5.275469,-8.1734085,-13.448877,1.4428664e-06
1,152,315,0.0,0.37992787,0.62007207,-15.431847,-20.586535,-5.8629885,-12.765135,-18.628124,8.126592e-09
1,373,134,0.0,0.37992787,0.62007207,-3.5340004,-14.712286,-1.3426653,-9.122678,-10.465343,2.8506684e-05
1,60,477,0.0,0.37992787,0.62007207,-17.828606,-10.427284,-6.7735844,-6.4656677,-13.239252,1.7793652e-06
1,238,297,0.0,0.37992787,0.62007207,-0.6998643,-11.296634,-0.26589796,-7.004727,-7.2706246,0.0006951937
1,426,103,0.0,0.37992787,0.62007207,-7.4272943,-15.148288,-2.821836,-9.39303,-12.214867,4.9561986e-06
1,397,146,0.0,0.37992787,0.62007207,-21.907318,-23.860842,-8.323201,-14.795442,-23.118643,9.113831e-11
1,137,16,0.0,0.37992787,0.62007207,-2.4763236,-12.283413,-0.9408244,-7.6166015,-8.5574255,0.00019207635
1,38,187,0.0,0.37992787,0.62007207,-2.875936,-9.769276,-1.0926483,-6.057655,-7.150303,0.0007840112
1,97,290,0.0,0.37992787,0.62007207,-17.493773,-18.241325,-6.646372,-11.310936,-17.957308,1.589426e-08
1,194,521,0.0,0.37992787,0.62007207,-11.90932,-16.023357,-4.5246825,-9.9356365,-14.4603195,5.2476247e-07
1,372,246,0.0,0.37992787,0.62007207,-3.614869,-10.215837,-1.3733895,-6.3345547,-7.707944,0.00044904245
1,416,184,0.0,0.37992787,0.62007207,-2.467912,-6.209202,-0.93762857,-3.8501525,-4.7877812,0.00826209
1,253,177,0.0,0.37992787,0.62007207,-3.1727629,-14.222365,-1.2054211,-8.818892,-10.024313,4.4307468e-05
1,416,581,0.0,0.37992787,0.62007207,-8.484624,-16.183054,-3.223545,-10.034659,-13.258204,1.7459598e-06
1,194,436,0.0,0.37992787,0.62007207,-1.9486946,-13.984259,-0.7403634,-8.671248,-9.411612,8.176238e-05
1,180,239,0.0,0.37992787,0.62007207,-3.8759403,-0.9129246,-1.4725778,-0.566079,-2.0386567,0.115203574
1,376,160,0.0,0.37992787,0.62007207,-11.00989,-18.430346,-4.182964,-11.428143,-15.611107,1.6602839e-07
1,377,479,0.0,0.37992787,0.62007207,-3.4185576,-15.637809,-1.2988054,-9.6965685,-10.995374,1.6778864e-05
1,334,174,0.0,0.37992787,0.62007207,-9.236488,-18.269968,-3.5091994,-11.328697,-14.837896,3.597355e-07
1,422,2,0.0,0.37992787,0.62007207,-2.196599,-13.410358,-0.8345492,-8.315389,-9.149938,0.00010621514
1,270,521,0.0,0.37992787,0.62007207,-13.724341,-15.570272,-5.2142596,-9.654691,-14.86895,3.4873614e-07
1,2,19,0.0,0.37992787,0.62007207,-6.3472385,-15.635946,-2.4114928,-9.695414,-12.106907,5.521216e-06
1,374,223,0.0,0.37992787,0.62007207,-4.9225597,-19.6629,-1.8702177,-12.192415,-14.062633,7.810447e-07
1,384,149,0.0,0.37992787,0.62007207,-7.8589787,-19.514166,-2.985845,-12.100189,-15.086035,2.8068433e-07
1,29,419,0.0,0.37992787,0.62007207,-11.124354,-18.776299,-4.2264524,-11.642658,-15.86911,1.2827233e-07
1,321,393,0.0,0.37992787,0.62007207,-8.536764,-15.884397,-3.2433546,-9.84947,-13.092825,2.0599539e-06
1,375,228,0.0,0.37992787,0.62007207,-2.40746,-7.7509613,-0.91466117,-4.8061547,-5.7208157,0.0032663331
1,137,396,0.0,0.37992787,0.62007207,-4.4167175,-14.43346,-1.6780341,-8.949785,-10.627819,2.4231835e-05
1,198,52,0.0,0.37992787,0.62007207,-4.3558,1.3594333,-1.65489,0.8429466,-0.81194335,0.30747652
1,76,281,0.0,0.37992787,0.62007207,-7.322843,-14.971374,-2.7821522,-9.283331,-12.065483,5.7547277e-06
1,310,472,0.0,0.37992787,0.62007207,-11.66516,-16.435343,-4.4319196,-10.191097,-14.623016,4.4596882e-07
1,211,548,0.0,0.37992787,0.62007207,-3.1952236,-11.551325,-1.2139544,-7.162654,-8.376608,0.00023013646
1,195,264,0.0,0.37992787,0.62007207,1.0401744,1.8185767,0.39519122,1.1276486,1.5228398,0.82095623
1,353,408,0.0,0.37992787,0.62007207,-15.702186,-21.315165,-5.965698,-13.216938,-19.182636,4.6675277e-09
1,408,108,0.0,0.37992787,0.62007207,-8.2649555,-16.38383,-3.140087,-10.159155,-13.299242,1.6757601e-06
1,291,80,0.0,0.37992787,0.62007207,-9.1771965,-10.093376,-3.4866726,-6.2586207,-9.745294,5.856623e-05
1,412,351,0.0,0.37992787,0.62007207,-4.961775,-9.640743,-1.8851166,-5.977956,-7.8630724,0.00038454222
1,206,551,0.0,0.37992787,0.62007207,-1.5455824,-14.648554,-0.5872098,-9.083159,-9.670369,6.312256e-05
1,286,546,0.0,0.37992787,0.62007207,-6.247711,-7.1705427,-2.3736796,-4.4462533,-6.819933,0.0010906033
1,387,10,0.0,0.37992787,0.62007207,-5.7674236,-13.847897,-2.191205,-8.586694,-10.777899,2.0854943e-05
1,103,503,0.0,0.37992787,0.62007207,-2.2663758,-13.698675,-0.8610593,-8.494165,-9.355225,8.650476e-05
1,173,277,0.0,0.37992787,0.62007207,3.0957854,-6.2165937,1.1761751,-3.854736,-2.678561,0.064250335
1,237,374,0.0,0.37992787,0.62007207,-6.318392,-13.04571,-2.4005332,-8.08928,-10.489813,2.7817627e-05
1,219,42,0.0,0.37992787,0.62007207,-9.301623,-17.703178,-3.533946,-10.977246,-14.511192,4.9873404e-07
1,144,393,0.0,0.37992787,0.62007207,-3.48729,-13.053773,-1.3249186,-8.09428,-9.419199,8.114441e-05
1,396,567,0.0,0.37992787,0.62007207,-11.923144,-15.691261,-4.529935,-9.7297125,-14.259647,6.4137726e-07
1,416,236,0.0,0.37992787,0.62007207,-10.102231,-12.747792,-3.8381193,-7.90455,-11.742669,7.94731e-06
1,130,580,0.0,0.37992787,0.62007207,-4.3491626,-17.934,-1.6523681,-11.120373,-12.772741,2.8370546e-06
1,24,412,0.0,0.37992787,0.62007207,-15.063876,-15.4995165,-5.7231865,-9.610817,-15.334003,2.1904171e-07
1,246,526,0.0,0.37992787,0.62007207,-6.4139185,-18.844576,-2.4368265,-11.684995,-14.121821,7.3615723e-07
1,51,125,0.0,0.37992787,0.62007207,-10.749869,-18.196531,-4.084175,-11.283161,-15.367336,2.1186077e-07
1,328,344,0.0,0.37992787,0.62007207,-14.215258,-17.29494,-5.4007726,-10.72411,-16.124882,9.9323685e-08
1,53,306,0.0,0.37992787,0.62007207,-5.788522,-18.826803,-2.1992207,-11.673975,-13.873196,9.4394625e-07
1,40,13,0.0,0.37992787,0.62007207,-5.9029355,-15.7724085,-2.2426898,-9.78003,-12.02272,6.0061516e-06
1,225,244,0.0,0.37992787,0.62007207,-1.0843185,-4.0692844,-0.41196284,-2.5232496,-2.9352124,0.050440088
1,260,211,0.0,0.37992787,0.62007207,-8.768026,-18.269958,-3.3312175,-11.328691,-14.659908,4.2981594e-07
1,423,328,0.0,0.37992787,0.62007207,-6.783018,-11.288904,-2.5770576,-6.999934,-9.576992,6.93003e-05
1,114,473,0.0,0.37992787,0.62007207,-1.5196513,-4.3262978,-0.5773579,-2.6826165,-3.2599745,0.03697012
1,134,413,0.0,0.37992787,0.62007207,-15.203661,-17.774488,-5.7762947,-11.021463,-16.797758,5.0678803e-08
1,305,524,0.0,0.37992787,0.62007207,-5.49435,-16.955193,-2.0874567,-10.513441,-12.600898,3.3689778e-06
1,65,90,0.0,0.37992787,0.62007207,-19.542696,-14.484474,-7.4248147,-8.981418,-16.406233,7.4965875e-08
1,414,148,0.0,0.37992787,0.62007207,-5.1414633,-12.646255,-1.9533852,-7.841589,-9.794974,5.572788e-05
1,122,446,0.0,0.37992787,0.62007207,-11.442674,-15.328422,-4.3473907,-9.504726,-13.852118,9.64054e-07
1,87,365,0.0,0.37992787,0.62007207,-2.9929476,-6.6140127,-1.1371042,-4.1011643,-5.2382684,0.0052814013
1,267,94,0.0,0.37992787,0.62007207,-6.7147465,-16.671223,-2.5511193,-10.337359,-12.888479,2.5269899e-06
1,96,446,0.0,0.37992787,0.62007207,-2.3100092,-4.224802,-0.8776369,-2.6196818,-3.4973187,0.029388618
1,321,158,0.0,0.37992787,0.62007207,-10.1758375,-14.654906,-3.8660843,-9.087098,-12.953182,2.368664e-06
1,325,226,0.0,0.37992787,0.62007207,-7.9312344,-11.078146,-3.013297,-6.869249,-9.882545,5.105554e-05
1,249,79,0.0,0.37992787,0.62007207,-10.399566,-10.999142,-3.9510849,-6.8202605,-10.771345,2.0992064e-05
1,317,225,0.0,0.37992787,0.62007207,-5.9643044,-14.607849,-2.2660055,-9.0579195,-11.323925,1.2080269e-05
1,224,149,0.0,0.37992787,0.62007207,-3.4087992,-14.266878,-1.2950978,-8.846493,-10.14159,3.940454e-05
1,57,109,0.0,0.37992787,0.62007207,-4.5629864,-12.812703,-1.7336057,-7.9447994,-9.678405,6.261739e-05
1,405,345,0.0,0.37992787,0.62007207,-5.999402,-12.040058,-2.27934,-7.465704,-9.745044,5.8580867e-05
1,399,308,0.0,0.37992787,0.62007207,-15.014593,-14.956138,-5.7044625,-9.273883,-14.978346,3.125985e-07
1,230,33,0.0,0.37992787,0.62007207,-3.1077013,-11.788397,-1.1807023,-7.3096557,-8.490358,0.00020539745
1,275,75,0.0,0.37992787,0.62007207,-7.7554283,-9.152251,-2.9465034,-5.6750555,-8.621559,0.00018014666
1,207,153,0.0,0.37992787,0.62007207,-12.320941,-15.349664,-4.681069,-9.517898,-14.198967,6.815013e-07
1,71,533,0.0,0.37992787,0.62007207,-5.4622097,-15.30049,-2.0752456,-9.487407,-11.562653,9.514799e-06
1,17,348,0.0,0.37992787,0.62007207,1.5958412,-3.3936217,0.6063045,-2.10429,-1.4979855,0.18272617
1,159,409,0.0,0.37992787,0.62007207,-3.3785062,-15.605819,-1.2835886,-9.676732,-10.96032,1.7377437e-05
1,83,391,0.0,0.37992787,0.62007207,-4.13041,-19.7362,-1.569258,-12.237866,-13.807124,1.0084207e-06
1,182,1,0.0,0.37992787,0.62007207,-2.3052392,-3.1538935,-0.87582463,-1.9556413,-2.831466,0.055647306
1,286,293,0.0,0.37992787,0.62007207,1.435896,-3.4362733,0.54553694,-2.130737,-1.5852001,0.17006029
1,169,211,0.0,0.37992787,0.62007207,-5.191818,-6.1381307,-1.9725164,-3.8060834,-5.7785997,0.003083506
1,321,522,0.0,0.37992787,0.62007207,-12.869237,-20.251734,-4.889382,-12.557534,-17.446917,2.6478927e-08
1,127,274,0.0,0.37992787,0.62007207,-2.5490012,0.9884443,-0.9684366,0.6129067,-0.3555299,0.41204208
1,250,0,0.0,0.37992787,0.62007207,-1.5096003,-14.312072,-0.5735392,-8.874516,-9.448054,7.88366e-05
1,255,396,0.0,0.37992787,0.62007207,-1.3186445,-17.945032,-0.5009898,-11.1272135,-11.628203,8.9111045e-06
1,189,188,0.0,0.37992787,0.62007207,0.2527224,-16.699907,0.09601629,-10.355146,-10.2591305,3.503491e-05
1,386,80,0.0,0.37992787,0.62007207,-1.3812374,-5.22001,-0.52477056,-3.2367823,-3.7615528,0.02271944
1,98,157,0.0,0.37992787,0.62007207,-4.120264,-12.051938,-1.5654031,-7.47307,-9.038473,0.00011873791
1,264,333,0.0,0.37992787,0.62007207,-3.1487005,-19.524885,-1.196279,-12.106836,-13.303116,1.6692812e-06
1,275,403,0.0,0.37992787,0.62007207,-13.268777,-20.005423,-5.041178,-12.404803,-17.445982,2.6503686e-08
1,78,194,0.0,0.37992787,0.62007207,-7.093253,-14.058094,-2.6949246,-8.7170315,-11.411956,1.1062309e-05
1,187,446,0.0,0.37992787,0.62007207,-5.9831467,-8.399027,-2.2731643,-5.208002,-7.4811664,0.00056328217
1,226,1,0.0,0.37992787,0.62007207,-4.419762,-18.083994,-1.6791909,-11.21338,-12.8925705,2.5166723e-06
1,274,60,0.0,0.37992787,0.62007207,-19.695019,-21.668276,-7.4826865,-13.435892,-20.91858,8.225769e-10
1,308,3,0.0,0.37992787,0.62007207,-7.986467,-22.464226,-3.0342815,-13.929439,-16.96372,4.2928914e-08
1,341,563,0.0,0.37992787,0.62007207,-8.729741,-17.288744,-3.316672,-10.720267,-14.03694,8.013721e-07
1,22,527,0.0,0.37992787,0.62007207,-13.034728,-16.077497,-4.9522567,-9.969207,-14.921463,3.3089543e-07
1,54,323,0.0,0.37992787,0.62007207,-3.161994,-18.99765,-1.2013297,-11.779912,-12.981241,2.3031253e-06
1,97,497,0.0,0.37992787,0.62007207,-4.679487,-11.150132,-1.7778677,-6.9138856,-8.691753,0.00016793705
1,293,280,0.0,0.37992787,0.62007207,-6.1640058,-13.007364,-2.3418777,-8.065503,-10.407381,3.0207773e-05
1,351,189,0.0,0.37992787,0.62007207,-7.2325025,-14.817633,-2.7478292,-9.188,-11.935829,6.551374e-06
1,298,194,0.0,0.37992787,0.62007207,-12.065858,-15.077426,-4.5841556,-9.349091,-13.933247,8.889299e-07
1,311,157,0.0,0.37992787,0.62007207,-10.922418,-11.13979,-4.1497307,-6.907472,-11.057203,1.577287e-05
1,134,105,0.0,0.37992787,0.62007207,-2.890271,-8.875084,-1.0980945,-5.5031915,-6.601286,0.0013567765
1,53,48,0.0,0.37992787,0.62007207,-9.375523,-24.749645,-3.5620224,-15.346563,-18.908587,6.1391074e-09
1,253,269,0.0,0.37992787,0.62007207,-0.16666873,-15.810319,-0.0633221,-9.803537,-9.866859,5.186267e-05
1,403,400,0.0,0.37992787,0.62007207,-9.631888,-19.644133,-3.6594229,-12.180778,-15.8402,1.3203477e-07
1,395,408,0.0,0.37992787,0.62007207,-19.428661,-22.462112,-7.38149,-13.928128,-21.309618,5.563531e-10
1,199,289,0.0,0.37992787,0.62007207,3.5420213,3.1814091,1.3457127,1.972703,3.3184156,0.96505517
1,332,208,0.0,0.37992787,0.62007207,-13.344322,-19.231031,-5.06988,-11.924625,-16.994505,4.1627494e-08
1,375,415,0.0,0.37992787,0.62007207,-5.5361013,-14.866254,-2.1033192,-9.218149,-11.321468,1.2109982e-05
1,2,507,0.0,0.37992787,0.62007207,-7.147546,-19.68177,-2.7155519,-12.204116,-14.919668,3.314899e-07
1,297,219,0.0,0.37992787,0.62007207,-3.9190753,-11.632376,-1.4889659,-7.212911,-8.701877,0.00016624582
1,26,443,0.0,0.37992787,0.62007207,-4.349384,1.5465255,-1.6524521,0.95895725,-0.69349486,0.33325607
1,35,478,0.0,0.37992787,0.62007207,-2.3538287,-18.889463,-0.89428514,-11.712829,-12.607114,3.3481012e-06
1,239,77,0.0,0.37992787,0.62007207,-4.7984858,-8.671656,-1.8230785,-5.3770514,-7.20013,0.0007459319
1,175,55,0.0,0.37992787,0.62007207,-4.819458,-9.527332,-1.8310465,-5.907633,-7.7386794,0.0004354568
1,133,214,0.0,0.37992787,0.62007207,0.32688293,-10.917815,0.12419193,-6.769832,-6.6456404,0.0012979889
1,8,165,0.0,0.37992787,0.62007207,-3.1766436,-16.023369,-1.2068955,-9.935643,-11.142539,1.4482731e-05
1,124,72,0.0,0.37992787,0.62007207,-4.19802,-16.108915,-1.5949448,-9.988688,-11.583633,9.317253e-06
1,277,566,0.0,0.37992787,0.62007207,-8.192425,-6.158245,-3.1125305,-3.8185558,-6.9310865,0.0009759853
1,427,331,0.0,0.37992787,0.62007207,-8.98529,-9.553305,-3.4137619,-5.9237375,-9.3375,8.805159e-05
1,399,216,0.0,0.37992787,0.62007207,-15.60629,-20.843687,-5.9292645,-12.924588,-18.853853,6.4844863e-09
1,38,471,0.0,0.37992787,0.62007207,-7.163783,-20.03755,-2.721721,-12.424725,-15.146445,2.6423007e-07
1,177,323,0.0,0.37992787,0.62007207,-1.1379029,-11.104483,-0.432321,-6.8855796,-7.3179007,0.0006631138
1,49,581,0.0,0.37992787,0.62007207,-5.7108088,-18.851313,-2.1696954,-11.689173,-13.858868,9.575685e-07
1,336,75,0.0,0.37992787,0.62007207,-6.7974577,-12.3028965,-2.5825436,-7.6286826,-10.211226,3.675401e-05
1,72,221,0.0,0.37992787,0.62007207,-4.785368,-12.555046,-1.8180947,-7.785033,-9.603128,6.751262e-05
1,106,301,0.0,0.37992787,0.62007207,-8.55523,-5.554879,-3.2503705,-3.4444253,-6.6947956,0.0012358057
1,116,209,0.0,0.37992787,0.62007207,-14.371764,-19.518099,-5.4602337,-12.102628,-17.562862,2.3580107e-08
2,199,323,1.0,0.4027565,0.5972435,3.4754431,7.284491,1.3997574,4.350615,5.7503724,0.9968285
2,380,219,1.0,0.4027565,0.5972435,-0.58357346,-15.408716,-0.23503801,-9.202755,-9.437793,7.964969e-05
2,199,336,1.0,0.4027565,0.5972435,0.13670117,-6.1109056,0.055057283,-3.6496985,-3.5946412,0.026736083
2,16,573,1.0,0.4027565,0.5972435,2.2497537,1.8804437,0.90610296,1.1230828,2.0291858,0.88382745
2,69,190,1.0,0.4027565,0.5972435,4.3273635,0.22967672,1.7428738,0.13717292,1.8800467,0.8676165
2,182,341,1.0,0.4027565,0.5972435,2.8149922,4.2459455,1.1337564,2.5358632,3.6696196,0.9751473
2,79,396,1.0,0.4027565,0.5972435,4.2877183,2.4429955,1.7269064,1.4590632,3.1859696,0.9603028
2,15,71,1.0,0.4027565,0.5972435,-2.312609,-0.35229984,-0.9314183,-0.21040879,-1.1418271,0.24198507
2,27,399,1.0,0.4027565,0.5972435,6.619041,4.6410055,2.6658618,2.7718103,5.437672,0.99566925
2,47,87,1.0,0.4027565,0.5972435,1.529994,0.33372495,0.61621505,0.19931506,0.8155301,0.69328666
2,99,54,1.0,0.4027565,0.5972435,2.4463742,5.2690907,0.98529315,3.14693,4.132223,0.9842063
2,175,424,1.0,0.4027565,0.5972435,6.098616,5.4084253,2.4562573,3.230147,5.686404,0.9966197
2,64,492,1.0,0.4027565,0.5972435,3.662695,6.67655,1.4751742,3.987526,5.4627,0.9957759
2,114,309,1.0,0.4027565,0.5972435,2.4099936,3.881804,0.97064066,2.3183823,3.289023,0.96405035
2,39,378,1.0,0.4027565,0.5972435,2.8129537,3.4557362,1.1329354,2.063916,3.1968513,0.96071553
2,193,559,1.0,0.4027565,0.5972435,0.67739135,-2.1613448,0.27282378,-1.2908491,-1.0180253,0.26541224
2,107,332,1.0,0.4027565,0.5972435,6.8088937,8.371853,2.7423263,5.000035,7.742361,0.99956614
2,251,166,1.0,0.4027565,0.5972435,-4.184934,-8.050802,-1.6855094,-4.808289,-6.4937983,0.0015105071
2,107,528,1.0,0.4027565,0.5972435,4.436519,0.1715503,1.786837,0.1024573,1.8892943,0.86867505
2,64,234,1.0,0.4027565,0.5972435,4.0432873,7.480737,1.6284603,4.4678216,6.096282,0.9977538
2,87,173,1.0,0.4027565,0.5972435,2.290798,5.9685516,0.92263377,3.5646787,4.4873123,0.9888743
2,3,177,1.0,0.4027565,0.5972435,2.7632186,3.0866263,1.1129043,1.8434675,2.9563718,0.9505637
2,233,383,1.0,0.4027565,0.5972435,2.6439779,5.3943224,1.0648793,3.221724,4.2866035,0.98643506
2,155,439,1.0,0.4027565,0.5972435,1.8617254,-2.0941694,0.749822,-1.250729,-0.50090694,0.3773276
2,3,318,1.0,0.4027565,0.5972435,4.6270976,2.035434,1.8635937,1.2156497,3.0792434,0.9560284
2,310,198,1.0,0.4027565,0.5972435,7.824111,6.89651,3.1512117,4.1188955,7.2701073,0.9993044
2,99,433,1.0,0.4027565,0.5972435,3.0902584,7.246769,1.2446216,4.3280854,5.572707,0.9962142
2,11,413,1.0,0.4027565,0.5972435,2.0554085,0.7053243,0.8278291,0.42125034,1.2490795,0.77714044
2,238,347,1.0,0.4027565,0.5972435,6.022431,7.3588753,2.4255733,4.3950405,6.820614,0.9989102
2,210,46,1.0,0.4027565,0.5972435,4.999807,4.245066,2.0137048,2.5353382,4.5490427,0.98953336
2,304,198,1.0,0.4027565,0.5972435,7.9558516,7.446558,3.204271,4.447408,7.651679,0.99952495
2,11,148,1.0,0.4027565,0.5972435,4.2420554,1.620523,1.7085154,0.9678468,2.6763623,0.93561727
2,79,134,1.0,0.4027565,0.5972435,5.023212,6.030315,2.0231314,3.6015663,5.6246977,0.99640536
2,92,323,1.0,0.4027565,0.5972435,4.5274935,7.6385045,1.8234775,4.562047,6.3855247,0.9983171
2,114,139,1.0,0.4027565,0.5972435,2.5400329,3.887755,1.0230148,2.3219364,3.3449512,0.96593904
2,16,473,1.0,0.4027565,0.5972435,-3.3792493,5.7024164,-1.3610147,3.405731,2.0447164,0.88541263
2,143,140,1.0,0.4027565,0.5972435,1.7130446,-3.7777133,0.68993986,-2.2562146,-1.5662748,0.1727481
2,247,77,1.0,0.4027565,0.5972435,-4.873348,-4.3975625,-1.9627727,-2.6264155,-4.589188,0.010058896
2,130,385,1.0,0.4027565,0.5972435,2.9876077,6.979685,1.2032784,4.1685715,5.37185,0.9953759
2,216,385,1.0,0.4027565,0.5972435,4.1550765,4.382719,1.6734841,2.6175504,4.2910347,0.9864942
2,357,87,1.0,0.4027565,0.5972435,5.0229764,9.235653,2.0230365,5.5159335,7.53897,0.9994684
2,203,373,1.0,0.4027565,0.5972435,3.008623,2.3995624,1.2117424,1.433123,2.6448655,0.9336938
2,84,318,1.0,0.4027565,0.5972435,4.8533416,4.3286886,1.9547149,2.5852811,4.539996,0.9894393
2,107,365,1.0,0.4027565,0.5972435,4.8144264,5.09717,1.9390416,3.0442514,4.983293,0.9931952
2,17,95,1.0,0.4027565,0.5972435,5.243514,6.9840574,2.1118593,4.1711826,6.283042,0.9981358
2,217,23,1.0,0.4027565,0.5972435,1.7499086,2.1587427,0.7047871,1.289295,1.994082,0.88017434
2,107,233,1.0,0.4027565,0.5972435,4.7906327,3.1457887,1.9294585,1.8788018,3.8082604,0.9782948
2,15,137,1.0,0.4027565,0.5972435,3.2854102,4.271027,1.3232204,2.550843,3.8740635,0.979649
2,183,309,1.0,0.4027565,0.5972435,-3.3001788,-2.965207,-1.3291684,-1.7709507,-3.100119,0.043102343
2,26,239,1.0,0.4027565,0.5972435,3.0934079,7.640336,1.2458901,4.563141,5.809031,0.9970086
2,55,36,1.0,0.4027565,0.5972435,1.2233839,2.2962236,0.49272582,1.3714046,1.8641305,0.8657777
2,64,150,1.0,0.4027565,0.5972435,3.261937,-0.48604754,1.3137664,-0.29028872,1.0234777,0.73564947
2,251,230,1.0,0.4027565,0.5972435,0.8132145,8.010053,0.32752743,4.7839518,5.1114793,0.994009
2,70,526,1.0,0.4027565,0.5972435,0.01737606,-1.0041866,0.006998321,-0.5997439,-0.5927456,0.35600516
2,348,293,1.0,0.4027565,0.5972435,3.5912025,8.07274,1.4463801,4.821391,6.2677712,0.9981071
2,84,330,1.0,0.4027565,0.5972435,2.4399061,2.1344998,0.98268807,1.2748162,2.2575042,0.90529585
2,27,315,1.0,0.4027565,0.5972435,2.1732285,5.52617,0.87528193,3.300469,4.1757507,0.98486876
2,389,70,1.0,0.4027565,0.5972435,4.885255,7.867674,1.9675682,4.698917,6.666485,0.9987287
2,239,320,1.0,0.4027565,0.5972435,4.161344,7.317934,1.6760085,4.3705883,6.0465965,0.99763966
2,87,579,1.0,0.4027565,0.5972435,2.4397862,1.9907727,0.9826398,1.188976,2.1716158,0.89767146
2,107,120,1.0,0.4027565,0.5972435,4.324276,6.5728264,1.7416303,3.9255776,5.6672077,0.9965544
2,114,115,1.0,0.4027565,0.5972435,0.31457454,1.0699308,0.12669694,0.6390092,0.7657061,0.68259126
2,84,198,1.0,0.4027565,0.5972435,6.055432,3.6950595,2.4388647,2.2068503,4.6457148,0.99048865
2,99,418,1.0,0.4027565,0.5972435,0.47858354,0.50814265,0.19275264,0.3034849,0.49623752,0.62157476
2,424,87,1.0,0.4027565,0.5972435,3.9996502,8.619915,1.6108851,5.148188,6.7590733,0.9988411
2,187,65,1.0,0.4027565,0.5972435,-0.79237884,6.3429184,-0.31913573,3.7882667,3.469131,0.96979654
2,174,407,1.0,0.4027565,0.5972435,1.286904,3.9451447,0.51830894,2.356212,2.8745208,0.9465724
2,399,198,1.0,0.4027565,0.5972435,7.688107,6.330385,3.096435,3.7807813,6.8772163,0.99897003
2,26,367,1.0,0.4027565,0.5972435,2.6982384,8.097303,1.0867331,4.836062,5.9227953,0.9973295
2,351,23,1.0,0.4027565,0.5972435,4.138456,5.8870707,1.66679,3.5160146,5.1828046,0.99441904
2,154,65,1.0,0.4027565,0.5972435,0.50173885,0.16613922,0.20207858,0.099225566,0.30130416,0.57476133
2,252,226,1.0,0.4027565,0.5972435,0.15540242,-14.838362,0.06258934,-8.862115,-8.799525,0.00015078191
2,159,424,1.0,0.4027565,0.5972435,3.9803195,5.1528616,1.6030996,3.077513,4.6806126,0.9908119
2,90,105,1.0,0.4027565,0.5972435,-5.321874,-12.013495,-2.1434195,-7.174982,-9.318401,8.974923e-05
2,408,440,1.0,0.4027565,0.5972435,4.1839757,1.8446455,1.6851234,1.1017026,2.7868261,0.9419598
2,99,186,1.0,0.4027565,0.5972435,5.021871,1.4982343,2.0225914,0.8948107,2.917402,0.94869995
2,242,385,1.0,0.4027565,0.5972435,4.545694,2.062479,1.8308078,1.2318021,3.06261,0.9553239
2,92,367,1.0,0.4027565,0.5972435,2.7410228,8.813523,1.1039648,5.263819,6.367784,0.998287
2,16,284,1.0,0.4027565,0.5972435,5.3733935,5.475775,2.1641693,3.2703707,5.43454,0.99565566
2,16,385,1.0,0.4027565,0.5972435,5.680838,2.2772093,2.2879946,1.3600484,3.6480432,0.974619
2,135,198,1.0,0.4027565,0.5972435,4.9508977,4.752995,1.9940063,2.8386953,4.8327017,0.992098
2,38,293,1.0,0.4027565,0.5972435,1.1624457,6.0311675,0.46818256,3.6020756,4.070258,0.98321354
2,170,180,1.0,0.4027565,0.5972435,-4.5258536,-8.033985,-1.822817,-4.7982454,-6.6210623,0.0013302433
2,27,398,1.0,0.4027565,0.5972435,3.050572,6.5992646,1.2286377,3.9413679,5.170006,0.99434763
2,215,185,1.0,0.4027565,0.5972435,-1.189506,-8.124207,-0.4790813,-4.8521295,-5.3312106,0.0048149135
